RegionID,RegionName,StateName,SizeRank,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
6181,New York,New York,1,462700.0,466200.0,465600.0,469500.0,471300.0,468600.0,469500.0,470800.0,476700.0,471700.0,457000.0,447600.0,442700.0,447800.0,450900.0,459200.0,470800.0,477600.0,484300.0,482400.0,487100.0,492200.0,503200.0,498800.0,492800.0,475700.0,477100.0,480400.0,483400.0,481800.0,474600.0,483000.0,489100.0,499000.0,485700.0,481700.0,474000.0,485900.0,483900.0,481000.0,481500.0,491800.0,500500.0,500700.0,496100.0,489500.0,492300.0,493700.0,503200.0,506600.0,507300.0,508700.0,509700.0,517300.0,519300.0,522600.0,524500.0,528600.0,533300.0,538400.0,527200.0,547200.0,549900.0,560200.0,538800.0,536200.0,532900.0,528900.0,522900.0,530400.0,533600.0,536100.0,533000.0,531400.0,534000.0,534600.0,543300.0,544200.0,556500.0,552500.0,552400.0,540900.0,543100.0,544800.0,555000.0,553200.0,559400,555700,556300,547000,544300,548100,558700,560700,563100,564200,557700,561100,560100,571000.0,559800.0,563200.0,570500.0,572800.0,569900.0,560800.0,571500.0,575100.0,571700.0,568300.0,573600.0
17426,Chicago,Illinois,4,188500.0,189400.0,186300.0,177700.0,167900.0,174700.0,182900.0,189300.0,190000.0,189800.0,180500.0,175000.0,169200.0,173400.0,171400.0,174000.0,175500.0,183800.0,188700.0,191600.0,194300.0,188300.0,187900.0,180700.0,184900.0,185400.0,188700.0,191400.0,198900.0,213600.0,223800.0,230700.0,228100.0,232600.0,230500.0,227600.0,223800.0,229800.0,231900.0,232700.0,232000.0,239900.0,239300.0,242300.0,246600.0,251200.0,250900.0,247000.0,248800.0,248900.0,250300.0,252800.0,251300.0,247200.0,238200.0,230600.0,227000.0,222200.0,212400.0,210400.0,208400.0,214800.0,211000.0,212200.0,214300.0,215800.0,219300.0,219000.0,221500.0,223900.0,231000.0,240300.0,245700.0,241800.0,236900.0,229500.0,225200.0,219800.0,216800.0,219500.0,217600.0,220900.0,221900.0,227300.0,230400.0,238500.0,247400,250000,244600,242100,248600,254400,256800,253600,256600,237600,245700,263200,290800,292000.0,276000.0,271500.0,266500.0,264900.0,265000.0,264100.0,264300.0,270000.0,281400.0,302900.0,309200.0
18959,Las Vegas,Nevada,8,115600.0,114000.0,110800.0,109600.0,108200.0,107500.0,105500.0,102700.0,102200.0,103100.0,104500.0,105600.0,105500.0,106500.0,108300.0,110100.0,112200.0,113700.0,115200.0,116600.0,119000.0,122400.0,127300.0,131600.0,134800.0,137100.0,138900.0,141600.0,144600.0,150400.0,154700.0,157600.0,157900.0,160400.0,162900.0,165200.0,166200.0,167100.0,168900.0,170300.0,170300.0,162600.0,162500.0,166700.0,174600.0,176200.0,175900.0,178900.0,178300.0,179300.0,179400.0,183100.0,183900.0,181100.0,183800.0,184600.0,190700.0,188900.0,191600.0,191600.0,195600.0,197700.0,197800.0,196200.0,195100.0,195300.0,195100.0,194600.0,195800.0,197900.0,199700.0,201400.0,204400.0,207300.0,212700.0,214700.0,217100.0,219300.0,222600.0,225300.0,228300.0,230700.0,233700.0,236900.0,239900.0,243800.0,245600,248400,252000,255500,256700,257700,259500,263500,264000,264400,265900,267700,269400,266600.0,266700.0,266000.0,268200.0,268400.0,270400.0,272200.0,274400.0,277500.0,278900.0,283000.0,284700.0
38128,Dallas,Texas,10,191900.0,184500.0,174500.0,152000.0,162900.0,171400.0,177500.0,179200.0,178100.0,173200.0,163000.0,167400.0,171200.0,174700.0,176200.0,185800.0,196800.0,200000.0,211500.0,220600.0,229300.0,224800.0,212400.0,210700.0,213700.0,213200.0,214900.0,218000.0,234400.0,240800.0,241200.0,243400.0,245300.0,245900.0,243900.0,240200.0,252600.0,252000.0,245900.0,235200.0,236400.0,240700.0,240500.0,239100.0,240300.0,242500.0,238700.0,242500.0,244000.0,253400.0,258900.0,255100.0,254600.0,251200.0,255900.0,258200.0,256800.0,255500.0,254900.0,254900.0,265800.0,260200.0,267800.0,261500.0,268700.0,265700.0,263000.0,265800.0,276700.0,284100.0,288000.0,279300.0,288900.0,288700.0,289400.0,279800.0,283400.0,288500.0,287400.0,288300.0,289400.0,292800.0,291000.0,292500.0,297600.0,303300.0,304500,300100,298400,297700,301400,297600,295600,289200,292400,296200,298700,294300,287500,287800.0,293200.0,300600.0,301100.0,301500.0,310100.0,314600.0,316900.0,307100.0,321500.0,315500.0,321700.0
10920,Columbus,Ohio,19,89100.0,86000.0,79800.0,79300.0,78600.0,82300.0,84200.0,87600.0,87500.0,86200.0,85700.0,86200.0,85400.0,83700.0,83500.0,89900.0,97100.0,101400.0,103100.0,102700.0,102800.0,100700.0,101000.0,97100.0,101000.0,95600.0,95500.0,89400.0,95400.0,101500.0,107000.0,112600.0,110600.0,106900.0,103200.0,100500.0,102900.0,103900.0,108900.0,111800.0,114100.0,116900.0,117400.0,117200.0,116000.0,118900.0,120600.0,121600.0,118300.0,138900.0,139900.0,141400.0,123400.0,124600.0,124700.0,123500.0,122600.0,121900.0,119800.0,119200.0,121700.0,125000.0,127900.0,129400.0,129600.0,129000.0,129000.0,130000.0,132000.0,134500.0,136800.0,138500.0,140800.0,138200.0,137800.0,134000.0,135500.0,134900.0,137300.0,140500.0,142400.0,143300.0,142600.0,144600.0,147000.0,148500.0,147500,144800,142300,143400,145300,148400,148500,148400,149000,150000,150900,153500,157600,157200.0,154900.0,152600.0,154800.0,158500.0,157700.0,162900.0,166600.0,172700.0,175300.0,173600.0,177600.0
12455,Louisville,Kentucky,20,125900.0,124000.0,118300.0,117600.0,113800.0,115300.0,114400.0,118500.0,117700.0,116100.0,113500.0,115200.0,117700.0,117100.0,118300.0,118500.0,122500.0,124600.0,125900.0,128200.0,127000.0,128500.0,126400.0,126600.0,123100.0,120000.0,118200.0,119600.0,120500.0,120200.0,120100.0,122700.0,125900.0,127000.0,128800.0,126300.0,126100.0,124400.0,126400.0,127300.0,128500.0,128000.0,129800.0,131800.0,133600.0,133800.0,131500.0,130400.0,128900.0,131100.0,134400.0,138100.0,139600.0,141300.0,140800.0,140900.0,138900.0,142700.0,144700.0,152500.0,151000.0,151700.0,145200.0,142500.0,142900.0,145000.0,150200.0,152000.0,153300.0,152300.0,151100.0,150500.0,151800.0,153600.0,153500.0,153200.0,154200.0,156300.0,157600.0,155200.0,154800.0,154200.0,156400.0,160000.0,162900.0,167300.0,163500,162700,158200,158600,158900,157400,157100,158100,161700,167100,170200,173400,173100,171100.0,170600.0,172700.0,175900.0,176000.0,173900.0,175400.0,174600.0,176600.0,170800.0,173100.0,176200.0
13121,Orlando,Florida,21,82000.0,82800.0,85500.0,87800.0,88800.0,87500.0,87900.0,86400.0,89600.0,88500.0,98300.0,98800.0,102300.0,96500.0,96500.0,95000.0,96600.0,102700.0,107500.0,110600.0,108300.0,109400.0,111700.0,114800.0,123800.0,127300.0,130800.0,124900.0,122700.0,121500.0,126900.0,133900.0,139200.0,138900.0,139900.0,142600.0,141600.0,143700.0,140300.0,145900.0,146500.0,149600.0,148600.0,147200.0,149100.0,151500.0,151400.0,151200.0,151200.0,154100.0,156000.0,158500.0,159500.0,160300.0,161600.0,164400.0,166900.0,169900.0,172800.0,174700.0,176700.0,176400.0,176800.0,176200.0,177700.0,179800.0,182700.0,183200.0,184800.0,185700.0,188100.0,189300.0,191500.0,191400.0,193100.0,193600.0,196000.0,198800.0,201900.0,204300.0,202800.0,203100.0,203300.0,208200.0,213000.0,223900.0,229400,234300,231900,234800,235500,237300,237200,237600,239500,240700,239900,241000,238700,239100.0,240100.0,244200.0,244900.0,241900.0,241500.0,243600.0,247400.0,251100.0,254800.0,263500.0,270500.0
11093,Denver,Colorado,23,201400.0,205300.0,198800.0,198500.0,190900.0,195200.0,197500.0,199900.0,200400.0,203000.0,205900.0,208700.0,209500.0,207200.0,206400.0,207900.0,216800.0,227700.0,238300.0,241900.0,244700.0,243200.0,250100.0,247600.0,244700.0,241400.0,242800.0,252600.0,253600.0,257900.0,257400.0,261100.0,266500.0,268000.0,266700.0,257300.0,255300.0,253600.0,257100.0,256200.0,262000.0,262600.0,268500.0,267400.0,271000.0,270700.0,273500.0,277700.0,282500.0,295000.0,303300.0,307500.0,305300.0,301600.0,302900.0,302200.0,305700.0,307500.0,312700.0,316000.0,327100.0,329500.0,333400.0,328800.0,329800.0,331700.0,338500.0,342100.0,344400.0,344900.0,348700.0,358000.0,361600.0,366700.0,362600.0,365900.0,362600.0,367400.0,365800.0,375700.0,379000.0,389100.0,390600.0,395400.0,406300.0,420200.0,423600,416300,409800,412400,411500,409500,415800,418200,420600,411800,409700,412000,415500,418200.0,415800.0,414800.0,418100.0,421400.0,433300.0,440500.0,445400.0,435500.0,435100.0,436900.0,442700.0
41568,Washington,District of Columbia,27,401100.0,386000.0,376200.0,362800.0,370300.0,378500.0,380700.0,383200.0,384600.0,383900.0,379300.0,379800.0,382600.0,391200.0,381400.0,386400.0,389000.0,397600.0,401600.0,408200.0,415900.0,420800.0,422500.0,428600.0,441900.0,453700.0,455100.0,451200.0,443500.0,447800.0,451100.0,453500.0,459300.0,453300.0,458700.0,456800.0,461700.0,460600.0,461000.0,468800.0,474700.0,479700.0,480900.0,483900.0,479100.0,480300.0,480300.0,481200.0,490700.0,486200.0,495200.0,490000.0,497800.0,505000.0,498000.0,501200.0,495800.0,501800.0,498900.0,498400.0,491200.0,500600.0,493600.0,501300.0,499400.0,505500.0,510800.0,519600.0,524600.0,534100.0,529600.0,534400.0,537900.0,535500.0,540600.0,529400.0,529300.0,521200.0,523500.0,519500.0,521200.0,518700.0,513500.0,512500.0,508300.0,512300.0,510000,520500,525700,524200,524800,521800,517900,518500,529000,538400,538800,542100,549200,554300.0,547500.0,540000.0,532600.0,530600.0,542600.0,548000.0,566400.0,577600.0,580100.0,575700.0,586100.0
13373,Portland,Oregon,28,265700.0,261000.0,248100.0,238300.0,235400.0,235300.0,243100.0,247400.0,251000.0,249700.0,252200.0,246500.0,250600.0,248500.0,250600.0,243200.0,245700.0,256500.0,262800.0,264700.0,263800.0,269200.0,272500.0,271600.0,271200.0,270500.0,272500.0,276500.0,280100.0,285200.0,290700.0,294400.0,299700.0,300600.0,306300.0,307000.0,303900.0,300400.0,298200.0,303800.0,302000.0,303700.0,303300.0,308900.0,311900.0,313200.0,318900.0,321300.0,323100.0,322300.0,324900.0,327100.0,327800.0,327700.0,335300.0,333400.0,334400.0,330900.0,335000.0,347500.0,352700.0,355000.0,349800.0,354100.0,366100.0,372100.0,374200.0,375000.0,377200.0,383400.0,383600.0,386600.0,389300.0,388600.0,391500.0,388900.0,395800.0,395700.0,397500.0,395800.0,398300.0,403800.0,407800.0,408600.0,414000.0,418900.0,425600,422500,417300,416100,414700,417400,415400,414800,411600,411300,414500,422200,422600,416100.0,417200.0,415100.0,416500.0,412900.0,422100.0,428900.0,432200.0,431900.0,435400.0,435200.0,439500.0
6118,Nashville,Tennessee,29,143300.0,140600.0,136200.0,133100.0,134500.0,136600.0,138600.0,145300.0,142300.0,138900.0,133200.0,137200.0,138500.0,141300.0,140800.0,140400.0,141600.0,143500.0,146300.0,147800.0,148400.0,148400.0,146200.0,149300.0,147600.0,147000.0,144900.0,150400.0,155100.0,158300.0,162700.0,164500.0,164700.0,163400.0,165800.0,166100.0,166400.0,167200.0,168800.0,174600.0,173700.0,174700.0,170500.0,172000.0,173000.0,171300.0,172000.0,175300.0,179000.0,180900.0,180600.0,182000.0,184300.0,185400.0,185800.0,186800.0,188200.0,192100.0,193700.0,192800.0,196000.0,196300.0,199100.0,200500.0,203900.0,208500.0,212200.0,214100.0,216400.0,217300.0,218700.0,221200.0,225100.0,225600.0,227200.0,227800.0,232800.0,231800.0,233200.0,234400.0,240300.0,242200.0,243600.0,243400.0,246900.0,251600.0,257000,259000,257900,256500,256000,257000,255300,257100,259600,265300,264900,265600,264700,265400.0,267900.0,270900.0,270300.0,272300.0,274600.0,282700.0,283700.0,288000.0,288900.0,295500.0,296200.0
5976,Milwaukee,Wisconsin,32,81000.0,84000.0,82600.0,70600.0,68400.0,68400.0,70900.0,65900.0,69300.0,71100.0,72800.0,75200.0,77500.0,76600.0,69200.0,59600.0,62600.0,61000.0,67500.0,63700.0,70500.0,75300.0,75800.0,72700.0,73600.0,77900.0,79100.0,72600.0,69800.0,70300.0,76900.0,82500.0,85700.0,84200.0,79400.0,77200.0,78100.0,80200.0,82100.0,76500.0,76700.0,79000.0,87700.0,90100.0,87100.0,90500.0,93800.0,98700.0,97600.0,95900.0,94100.0,93500.0,96400.0,100600.0,98800.0,99800.0,99000.0,99200.0,93500.0,93600.0,94000.0,99300.0,100400.0,103600.0,107000.0,106500.0,107300.0,104600.0,104900.0,105700.0,109500.0,108300.0,109000.0,108500.0,112200.0,113600.0,113600.0,113400.0,113800.0,111000.0,111800.0,113900.0,120100.0,121900.0,120000.0,124600.0,124900,127200,120200,120100,121200,122700,124200,122900,123200,125600,133600,140100,141300,132000.0,128400.0,122700.0,125200.0,122600.0,123900.0,130300.0,133000.0,144100.0,149800.0,157200.0,159500.0
40152,Omaha,Nebraska,34,128000.0,125000.0,121500.0,120700.0,123000.0,122700.0,122500.0,121500.0,123100.0,125500.0,127000.0,128100.0,123800.0,123900.0,124200.0,127700.0,128700.0,127900.0,128600.0,129900.0,133500.0,133400.0,131300.0,130500.0,129300.0,130200.0,128100.0,128200.0,128100.0,128900.0,132000.0,133000.0,133400.0,132900.0,132800.0,133000.0,130300.0,130200.0,130500.0,133500.0,133000.0,133700.0,132900.0,136500.0,136400.0,136500.0,136000.0,136600.0,137100.0,136600.0,137200.0,137700.0,139600.0,140400.0,142500.0,142500.0,142900.0,145000.0,144700.0,147100.0,146600.0,149200.0,149400.0,148400.0,146000.0,145500.0,146200.0,148700.0,150000.0,149900.0,149500.0,149100.0,153200.0,153600.0,154500.0,154100.0,156400.0,157300.0,157300.0,156500.0,157500.0,157200.0,159400.0,159700.0,162100.0,162800.0,163000,164900,167300,169600,170400,169900,170800,173100,176600,179200,180400,182800,187400,188800.0,188100.0,184900.0,186000.0,184700.0,186300.0,186100.0,190500.0,191600.0,193300.0,195500.0,199800.0
33225,Oklahoma City,Oklahoma,36,98800.0,99500.0,96400.0,96700.0,97000.0,92900.0,95300.0,95000.0,100300.0,101200.0,99900.0,102700.0,100700.0,102300.0,102200.0,103100.0,104700.0,104800.0,107200.0,110200.0,113800.0,115900.0,119100.0,117200.0,116800.0,109400.0,107400.0,105300.0,108000.0,108000.0,112200.0,114700.0,117400.0,116400.0,114800.0,114100.0,111600.0,111500.0,114200.0,117100.0,117400.0,115600.0,115500.0,116900.0,119800.0,120500.0,122000.0,121600.0,123900.0,123800.0,123500.0,123000.0,125600.0,131300.0,131400.0,132500.0,131600.0,134900.0,137200.0,137600.0,138900.0,136000.0,135600.0,133700.0,132800.0,132400.0,133100.0,131600.0,129400.0,127500.0,129300.0,132300.0,134300.0,136000.0,135600.0,136400.0,137100.0,137900.0,136000.0,135500.0,133000.0,131000.0,128800.0,127100.0,126800.0,128800.0,131400,132400,130900,130600,132700,132500,134700,137400,140400,144600,143400,149100,148000,150500.0,146800.0,144500.0,144500.0,144700.0,147700.0,150200.0,154200.0,151900.0,150600.0,148200.0,155400.0
54047,Raleigh,North Carolina,37,186100.0,182400.0,176800.0,171800.0,168000.0,170200.0,167100.0,164700.0,158800.0,162600.0,168000.0,177500.0,175200.0,174100.0,169000.0,175100.0,172900.0,171300.0,169700.0,171900.0,172600.0,170200.0,174100.0,177500.0,179800.0,174000.0,170500.0,171400.0,170700.0,170700.0,171200.0,178600.0,184700.0,189300.0,183500.0,188000.0,181900.0,183900.0,175900.0,177000.0,178900.0,179400.0,180300.0,182000.0,183900.0,185400.0,185500.0,189800.0,192000.0,192500.0,195500.0,196900.0,202500.0,202500.0,207000.0,209800.0,210700.0,217100.0,214000.0,215600.0,210100.0,212100.0,210500.0,210900.0,211700.0,217000.0,217900.0,218200.0,216100.0,214000.0,217400.0,217800.0,225700.0,228000.0,229900.0,232900.0,233600.0,233300.0,230200.0,227300.0,226500.0,231300.0,237200.0,241800.0,241200.0,246600.0,251100,251700,246600,249300,251200,251100,250200,248900,254700,254500,258200,256600,258100,257000.0,252500.0,247400.0,248900.0,254200.0,254700.0,256900.0,261200.0,269900.0,281700.0,284400.0,288900.0
4172,Colorado Springs,Colorado,42,174500.0,173900.0,168700.0,165100.0,159500.0,157300.0,163800.0,167100.0,169000.0,167300.0,163900.0,164200.0,159500.0,158800.0,160400.0,166600.0,173000.0,175000.0,182100.0,181400.0,179800.0,175700.0,180400.0,181400.0,179000.0,176600.0,181800.0,187100.0,187200.0,188700.0,190400.0,193300.0,192100.0,191500.0,191400.0,192400.0,194100.0,190200.0,188700.0,186100.0,190200.0,193900.0,197700.0,200700.0,201400.0,201900.0,201000.0,202000.0,205100.0,206300.0,205800.0,206200.0,210700.0,212000.0,212300.0,210400.0,211200.0,211800.0,214400.0,217300.0,218800.0,221800.0,222700.0,223200.0,222700.0,222900.0,224500.0,227100.0,230800.0,233700.0,233400.0,234300.0,235800.0,236600.0,240700.0,243000.0,246600.0,245600.0,246000.0,247400.0,249100.0,254000.0,259600.0,263800.0,263900.0,265500.0,268600,273000,275800,277900,278500,277200,279400,280200,282900,281100,281000,284300,289700,294400.0,295100.0,293600.0,296900.0,299200.0,302200.0,303400.0,307300.0,309800.0,310900.0,311800.0,320700.0
5983,Minneapolis,Minnesota,47,171400.0,163800.0,154000.0,143800.0,147500.0,149600.0,153000.0,150300.0,143100.0,142600.0,138500.0,139100.0,139800.0,136500.0,133400.0,134800.0,145900.0,155500.0,163200.0,165600.0,170200.0,171500.0,169900.0,170800.0,164400.0,160000.0,156800.0,158800.0,165400.0,171300.0,178600.0,184400.0,188900.0,191600.0,194400.0,192800.0,188600.0,175000.0,166300.0,165700.0,180400.0,192400.0,199000.0,199800.0,199000.0,198800.0,197200.0,196300.0,196000.0,200500.0,204400.0,208000.0,206900.0,208100.0,208100.0,210500.0,211800.0,210200.0,208600.0,212800.0,217100.0,219200.0,212200.0,212900.0,214900.0,216700.0,215700.0,214000.0,214200.0,216900.0,220500.0,230000.0,234100.0,234100.0,227900.0,224900.0,224500.0,225100.0,226800.0,229200.0,232100.0,232800.0,233100.0,231000.0,236500.0,239400.0,247000,247600,250000,246800,243200,241300,242200,246500,252600,256900,257100,258600,264000,268200.0,270600.0,270100.0,270900.0,267700.0,262400.0,262400.0,267600.0,273000.0,286600.0,287400.0,292600.0
44055,Baton Rouge,Louisiana,52,171400.0,169700.0,166800.0,164500.0,160400.0,161800.0,159100.0,156800.0,150700.0,149200.0,147000.0,149300.0,155300.0,158300.0,155500.0,150200.0,149500.0,151300.0,156500.0,155100.0,157900.0,153700.0,158000.0,154100.0,154100.0,156900.0,162200.0,165100.0,160900.0,159200.0,157000.0,155800.0,154500.0,153600.0,153500.0,160000.0,159800.0,159500.0,156900.0,157100.0,159400.0,156900.0,155500.0,155100.0,155100.0,159000.0,158500.0,160300.0,164000.0,175500.0,173000.0,169200.0,162500.0,168800.0,169800.0,168400.0,164100.0,163300.0,162400.0,162500.0,164600.0,165500.0,168200.0,170500.0,171900.0,172700.0,174500.0,177900.0,182000.0,181900.0,177100.0,165100.0,158200.0,155900.0,162800.0,166000.0,169800.0,169400.0,174100.0,174400.0,177600.0,181700.0,187000.0,188200.0,188000.0,184300.0,180200,175400,172300,172000,169700,171300,171100,170000,172500,172200,175700,176100,179700,176500.0,176500.0,179600.0,183300.0,179500.0,176500.0,176400.0,179000.0,180900.0,183000.0,184700.0,189700.0
16846,Aurora,Colorado,55,138100.0,131100.0,130100.0,128600.0,131200.0,129200.0,130300.0,131600.0,134600.0,134300.0,136400.0,135600.0,139500.0,139400.0,142900.0,149900.0,154000.0,158200.0,157400.0,160700.0,159800.0,163200.0,165200.0,167800.0,166300.0,166900.0,170800.0,174500.0,178700.0,182100.0,184300.0,187200.0,190000.0,191500.0,191700.0,191300.0,188700.0,187400.0,190300.0,197100.0,200300.0,200900.0,202300.0,206800.0,211100.0,211200.0,210400.0,211400.0,212700.0,216800.0,218200.0,222700.0,226000.0,231300.0,235800.0,238300.0,238600.0,240200.0,242900.0,247100.0,251500.0,254600.0,255700.0,256700.0,258900.0,260700.0,261700.0,261900.0,264700.0,268400.0,272500.0,278000.0,279600.0,282100.0,282200.0,284100.0,285400.0,285400.0,287700.0,290900.0,295300.0,299600.0,304500.0,307000.0,309500.0,310400.0,313600,314300,315600,318300,320800,321100,319400,322000,326000,328800,331000,332400,333500,334300.0,333600.0,333000.0,330400.0,332800.0,334500.0,337300.0,338200.0,342900.0,346800.0,349300.0,351900.0
16764,Anaheim,California,60,344400.0,355800.0,350200.0,346500.0,328400.0,330100.0,336200.0,338300.0,335700.0,335200.0,338300.0,343200.0,338500.0,335100.0,331300.0,335300.0,336300.0,338100.0,339300.0,339600.0,345700.0,354600.0,368500.0,381500.0,383700.0,388300.0,388900.0,401300.0,407900.0,417600.0,418700.0,420900.0,422600.0,423300.0,426600.0,431000.0,439000.0,443100.0,434800.0,431600.0,431800.0,439600.0,443900.0,451200.0,458200.0,463800.0,462300.0,460000.0,461500.0,459900.0,466600.0,464700.0,468000.0,463300.0,471200.0,475900.0,480500.0,483100.0,490200.0,499000.0,505800.0,512400.0,506900.0,504600.0,507000.0,513500.0,513200.0,509800.0,506500.0,507400.0,504800.0,515600.0,511500.0,510600.0,516500.0,528400.0,535200.0,533300.0,532500.0,532800.0,537700.0,546000.0,558700.0,557200.0,558200.0,560800.0,570100,576200,576300,577400,581300,583700,583100,581500,579600,574500,577600,584100,587900,580900.0,576400.0,585200.0,593800.0,591800.0,587500.0,595500.0,604900.0,613600.0,609900.0,618800.0,629200.0
11722,Greensboro,North Carolina,66,121000.0,132900.0,125700.0,121400.0,109100.0,113400.0,114200.0,117600.0,112100.0,113000.0,111000.0,112200.0,109900.0,104600.0,106000.0,105900.0,112300.0,119800.0,124500.0,126400.0,123300.0,123900.0,123200.0,115700.0,115000.0,112600.0,117100.0,116600.0,118300.0,126400.0,129500.0,130000.0,124300.0,119300.0,119200.0,118900.0,122200.0,122300.0,121500.0,121100.0,121400.0,122800.0,124800.0,126700.0,130700.0,133100.0,131000.0,127600.0,126400.0,135600.0,134800.0,135200.0,134300.0,136700.0,135700.0,126600.0,126700.0,127000.0,129500.0,130000.0,135500.0,138100.0,138400.0,136000.0,135500.0,140000.0,136700.0,136400.0,130100.0,130100.0,132100.0,127200.0,129700.0,128300.0,135700.0,134800.0,134900.0,133700.0,132700.0,132400.0,133300.0,135300.0,138000.0,138600.0,140400.0,144100.0,146400,146900,143600,143800,146500,144000,144500,146200,151200,152300,150000,158900,159300,164300.0,160000.0,161800.0,163300.0,156000.0,154200.0,151700.0,157500.0,158600.0,159300.0,164400.0,165500.0
25574,Lexington,Kentucky,67,150900.0,147400.0,145700.0,145700.0,139400.0,137500.0,137900.0,138600.0,140800.0,139400.0,140100.0,137700.0,141800.0,138800.0,140600.0,134700.0,137300.0,136600.0,138600.0,138300.0,138200.0,141400.0,142800.0,140500.0,138700.0,135300.0,135300.0,133800.0,135800.0,138300.0,139500.0,140400.0,141600.0,140600.0,140300.0,138300.0,138900.0,140800.0,141700.0,139700.0,137200.0,138700.0,140000.0,140000.0,138700.0,141100.0,143200.0,144600.0,141100.0,145200.0,147300.0,149200.0,147700.0,147500.0,149700.0,150600.0,151800.0,153200.0,153500.0,154000.0,154200.0,153500.0,154200.0,156000.0,156500.0,156700.0,157500.0,156800.0,156600.0,161000.0,166600.0,164500.0,160400.0,156100.0,158100.0,159100.0,162300.0,162700.0,162900.0,163300.0,165700.0,165300.0,164200.0,168200.0,169700.0,172500.0,171300,172900,173200,172700,171500,172500,171800,173200,178700,181200,181200,176300,175400,176200.0,176300.0,177500.0,176300.0,178500.0,177600.0,189900.0,194600.0,195400.0,194900.0,194600.0,201100.0
18170,Fort Wayne,Indiana,68,89200.0,78800.0,83000.0,86300.0,92200.0,94000.0,93700.0,96100.0,96200.0,96200.0,89800.0,90600.0,89300.0,94200.0,98300.0,100700.0,101400.0,98300.0,99700.0,102700.0,106200.0,108100.0,101800.0,100000.0,96500.0,99400.0,97700.0,99100.0,102200.0,103400.0,105900.0,106600.0,105500.0,103900.0,100400.0,98800.0,98300.0,97700.0,102300.0,103000.0,107000.0,107700.0,109700.0,108500.0,108600.0,107100.0,108700.0,107500.0,108100.0,107300.0,106600.0,108600.0,110600.0,112000.0,111800.0,112000.0,113400.0,107900.0,108600.0,108700.0,118800.0,122700.0,124600.0,122100.0,118300.0,116200.0,115400.0,116700.0,119400.0,121400.0,120600.0,123400.0,128000.0,127900.0,123300.0,119200.0,119000.0,120000.0,119800.0,121900.0,122800.0,123900.0,129600.0,134200.0,137200.0,136800.0,135400,131500,128800,130600,132800,133900,133200,135400,138200,138700,139700,141600,144200,146400.0,145200.0,143300.0,140100.0,141400.0,145600.0,147800.0,150900.0,152700.0,156000.0,158400.0,158900.0
20313,Saint Paul,Minnesota,71,136500.0,135300.0,121100.0,111800.0,109700.0,115700.0,121700.0,119800.0,118400.0,114500.0,113300.0,111500.0,116100.0,115700.0,111600.0,107500.0,107000.0,115100.0,120100.0,123800.0,124800.0,126300.0,128300.0,132300.0,129000.0,127100.0,120500.0,125300.0,129300.0,137200.0,139300.0,146200.0,148700.0,152900.0,151300.0,149400.0,146700.0,138600.0,143200.0,145000.0,153000.0,152500.0,152500.0,154700.0,158400.0,160400.0,160700.0,162100.0,164100.0,164800.0,162300.0,163000.0,164400.0,165200.0,166200.0,166400.0,167700.0,164700.0,164800.0,169000.0,173100.0,177400.0,173800.0,172000.0,171200.0,173200.0,174800.0,176900.0,177800.0,179000.0,180300.0,180200.0,182500.0,181900.0,183300.0,181200.0,183700.0,187100.0,189500.0,189200.0,185000.0,189300.0,192000.0,198100.0,199700.0,207900.0,210900,212800,207000,202600,204500,203600,205700,204600,205700,207800,209100,212200,219500,216500.0,218900.0,213200.0,217100.0,213700.0,212400.0,213000.0,216200.0,225000.0,229300.0,233900.0,235700.0
