,RegionID,RegionName,StateName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
2425,29453,Shawano,Wisconsin,2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98600,93400,101800,87500,102200,94500,107200,102800,109300,101900,98300,87400,92100,92100,100500,107400,109800,112500,96800,95100,82400,86800,94000,105800,107200,99000,108700,107900,110500,101500,111600,116200,112900,99500,102100,109100,113900,115600,107600,99500,105100,108500,118000,108100,106600,118600,119600,127300,109400,111200,99500,101000,107900,108800,119400,115600,122600,128500,125000,117500,113800,101200,123100,121200
2426,399071,Westborough,Massachusetts,2427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374600,336400,348900,360900,374000,358900,351300,324900,345800,378200,398900,416400,381900,384100,376000,421700,409800,403800,363900,382700,370300,351000,356800,396200,436300,419200,391700,379400,362500,371700,373300,390700,400700,378100,364100,332300,367000,375900,393300,385600,400000,381700,388300,370200,381800,397800,443800,439200,456600,425600,449100,433200,433100,427000,422200,426500,453500,463300,471800,429700,421100,416100,425400,439700,452300,460800,480100,471800,479800,456800,429900,439700,430200,464800,439700,439700,439400,451400,459600,508900,489400,457900,446300,471600,495100,478900,488100,490000,471700,480600,518500,537100,516500,512500,563600
2427,19002,Lewes,Delaware,2428,,,,,325900,292400,302700,326200,318400,297300,295300,318300,337500,307900,303300,286100,299000,288600,283500,287000,294400,307400,300100,303800,288400,278400,270800,288300,290700,301300,277800,277400,274600,281300,267100,281100,283000,299700,285600,288100,274300,273100,273400,290600,293900,294800,306800,317600,316000,300400,298500,317400,332100,328200,308700,316400,330200,330600,339600,326800,407400,432800,427600,370000,321300,324900,319200,331000,338900,325200,315100,311100,317800,309600,315400,307400,328700,329400,335800,313800,285800,295700,300900,329400,313700,352700,359800,364300,349800,344300,368900,345300,339300,329800,336500,339000,337700,350800,340200,333400,319400,337100,340000,354500,363000,383000,373300,362700,381500,389200,400600,364600,359100,357000,366900,374300,357700,353600,340900,373300,392100,402800,404400
2428,54257,Saco,Maine,2429,180400,195400,203200,214200,209600,213300,202000,207500,187600,190400,185900,193600,193100,178500,186300,181100,193200,173600,188000,195700,202500,190300,195400,229400,244000,244700,236200,232000,222400,209800,212200,223400,236200,235800,220300,204200,190200,187600,181900,186300,195300,196100,211700,211300,219100,214500,214900,220400,232300,230800,220300,190000,196700,199600,205500,238600,238000,243100,201800,194100,186100,181800,183700,186800,206300,230000,228400,212600,198700,202900,214600,214100,224500,232800,247400,249800,237000,229000,232800,237200,234900,226800,232100,231700,240500,236300,240200,245000,237800,235900,230400,248100,237500,239700,238000,250300,254000,259800,259300,221800,216500,221300,256000,272300,263900,262200,236200,246500,241200,250900,258300,274700,278300,280200,274300,286300,307800,315300,295800,269100,269500,284200,304900
2429,11144,Dover,New Jersey,2430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216400,218400,227100,224900,222700,211600,225900,236500,249500,241200,235000,209100,226800,224700,250800,250200,250600,261900,249000,260400,250800,254800,247700,236000,240400,244300,248100,232600,236200,234200,245100,229800,230300,239600,248000,260100,260300,263900,261600,258800,266300,290600,291700,267300,249800,244800,269400,265800,252800,246200,245600,250900,253300,272400,299400,305100,290700,279200,283700,296500,287300,281000,290300
2430,12654,McKinleyville,California,2431,287000,304300,306800,285300,276900,271500,277500,268900,277400,257600,241200,240600,244600,250800,273500,261000,271900,260400,263500,254200,240200,241600,232800,225500,225900,232500,242300,247800,255000,245000,239300,229600,230400,237400,240300,231600,241100,250500,280300,272300,271300,255200,248600,254600,259800,276000,267800,266600,250400,272400,266800,276900,264300,291900,302800,301400,274000,255600,250000,267100,282800,277600,259600,248500,251700,262800,278700,277300,278400,274400,294100,322000,315900,313700,291500,294900,298700,297400,301400,299400,300300,305000,295400,297400,325200,321500,323200,300300,308400,304300,295400,300900,313100,314300,322100,314200,315500,316100,336700,346500,342300,338000,324300,320000,322300,327900,333800,318600,330800,337200,352900,354000,353400,346500,336000,343100,347300,338000,336600,336500,354200,360300,
2431,40519,Red Wing,Minnesota,2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143800,140300,159800,164500,175600,155200,145600,143000,144400,144300,145600,144400,144000,144700,143500,150000,154600,158700,155000,151800,154900,157200,154200,159300,156300,167500,155400,155200,145600,162900,160400,168200,162000,167600,169100,185800,177200,174800,162800,178300,184000,187400,192400,190700,193300,190000,189500,183800,182900,168800,173100,170100,199800,202900,202700,190000,186800,181600,178100,181400,189200,173000,175400,166700
2432,396968,Flushing,Michigan,2433,84800,88700,91000,90800,87800,92400,91000,87400,81900,81300,82100,77400,80200,83600,83300,81500,76400,76200,69400,68500,68700,65800,75300,71800,72300,64300,71200,80700,80700,80300,79400,82200,82100,80700,80900,83200,85700,85500,86000,84600,83800,85700,88600,91600,93100,94000,94600,92200,90300,90700,87200,89900,94000,100500,99000,96600,97100,98700,101700,104600,105400,106200,125700,127300,134900,114600,112700,106400,104800,110300,113000,115600,116400,116900,122500,121500,120100,119100,121300,119500,119000,121300,121200,119700,118900,135100,134800,136300,125600,126100,127000,128100,132600,132100,132300,133400,142900,139200,139800,138800,144600,142100,143600,146900,148400,137400,136100,140600,147600,150900,151800,153800,151200,147700,145700,148000,149500,148200,146600,146300,145700,142600,151900
2433,12477,Lusby,Maryland,2434,215000,208400,213900,209600,208000,200300,200400,200000,202200,193200,193600,184800,187200,205600,212800,215900,186400,171700,150500,151500,163200,185100,186500,186200,193400,197600,216400,210900,221800,220700,231800,227600,210000,198800,193700,200100,194700,196000,190200,193300,197600,192300,195300,192500,191300,184300,191400,194300,191700,184600,194300,189000,183800,181100,192200,193900,192600,194600,193100,190900,185900,180700,179700,177500,183500,184200,183500,180500,174800,171400,164700,174500,156400,155500,145600,170000,179300,180400,181000,180500,192700,178600,187900,183900,198700,199200,199400,197800,185600,193200,192800,195900,194500,199800,204900,209000,215900,220200,224700,224700,221200,215300,207600,211100,208200,211200,206200,201300,214500,216200,234200,229200,237500,229200,227000,228300,235400,238400,249200,240100,254300,241300,258600
2434,272632,Point Pleasant,New Jersey,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352200,317400,309400,331000,362200,348200,341200,330700,323600,311500,313900,316600,314900,312200,296100,291500,299100,313400,326600,317700,315100,308700,319600,323400,349300,333700,337700,308300,322000,321400,335000,328100,330000,329400,328800,327300,314400,341200,363100,382100,369100,330800,320300,334500,377000,379200,359800,335400,352600,379400,377400,375400,344700,349100,344900,356900,355900,349700,338200,338600,367100,376900,368400,350300,362800,371100,378000,368900,369100,380600,376000,400700
2435,16736,Alsip,Illinois,2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98400,100000,95600,99600,102200,114700,132500,118100,109000,88700,98400,98400,106100,112100,123800,138200,125000,107800,83700,90000,100900,110400,113800,117900,117200,109900,95600,102500,114800,114000,113500,105000,116500,120300,118000,111200,112100,119300,123900,127700,128400,135300,126000,125700,118300,126600,124200,143800,151000,149400,139000,127300,120000,131800,145000,159700,144200,134000,128000,121200,132100,132300,147300,140400,159400,178100,183600,182600,162800,160200,152400,151800,149600,134900,148700,146800,179100
2436,32359,Labelle,Florida,2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94200,103800,104400,97500,90600,89400,101500,118900,120000,108100,111200,109800,118800,110800,112400,119100,119200,138000,128700,134600,121200,124000,122400,123600,119100,118300,114600,129600,146600,153500,152300,144900,160800,156600,152100,139600,142300,149000,145500,133300,107600,106200,117900,128900,136400,144100,144800,148700,142500,153600
2437,42569,Orinda,California,2438,932900,938600,975100,973100,912900,949600,927000,983200,963000,974000,959800,901100,849800,916400,916700,900100,814200,819900,895300,887500,862200,838300,844600,875100,808400,806700,812900,880100,926800,1000000,1000500,1054800,996800,1040600,1030900,998300,1035600,1002000,1063700,1093000,1041200,1135900,1062600,1119700,1001100,1071300,1081000,1113100,1134200,1136100,1144500,1123600,1151400,1170500,1193400,1192000,1206800,1250500,1263400,1259800,1236800,1255600,1272400,1266300,1271300,1279600,1318600,1304400,1289900,1261500,1264500,1298200,1219500,1246000,1333100,1439500,1417800,1329800,1316800,1366600,1380600,1362800,1346900,1397100,1313500,1115700,1090700,1232800,1468800,1445200,1464400,1451500,1494900,1455600,1468500,1429400,1295900,1274400,1403000,1556600,1523200,1407800,1381000,1390400,1376400,1399800,1577400,1565400,1529700,1447900,1495400,1522200,1473500,1427100,1450900,1387500,1432400,1425800,1526900,1481900,1416800,1412400,1586800
2438,23646,Bedford,Virginia,2439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127600,124000,119600,116700,105800,103400,106300,122700,127100,140400,142200,143200,131600,135100,139800,144000,140800,144200,153700,139700,134900,124500,136300,137800,145600,145000,132200,129400,132800,153900,147800,145400,141000,149700,141100,133200,126700,128300,122500,127600,137600,141900,135100,128300,146600,141700,129800,114700,120400,134700,137000,136400,134300,130400,135000,135000,137300,133500,134600,134000,138200,137000,141300,138100,147000,148500,152300,139600,152500,163500,186700,180700
2439,120381,Sherrelwood,Colorado,2440,134000,136200,131100,127400,129900,132100,128900,117200,110300,114900,123900,125800,118400,113100,117100,122800,115100,119400,119700,119200,110600,113500,115700,112500,117200,114800,122000,117100,130800,137100,145600,140600,140400,142700,151800,156200,154800,149200,148800,148700,156400,157300,155400,158800,164600,169700,174100,176200,179200,180600,176900,180000,177400,182300,187100,189200,194100,196400,203100,203500,193900,192800,195000,211600,212100,218800,217900,222200,221300,224000,229600,233500,236300,241500,249100,248500,251800,249600,257800,255000,258100,261600,266700,270100,272100,272600,276400,277200,279900,280800,274600,281600,281000,291400,285000,293500,296700,300600,301500,304500,312800,317300,320500,319500,317000,312400,307100,303400,301900,311800,321900,326300,327000,321300,330700,327400,321500,319800,334200,341600,332600,333400,345200
2440,17889,East Peoria,Illinois,2441,119700,118800,113200,106300,117300,122000,110100,102200,84700,89800,90500,110100,115600,106100,102800,101800,114400,115900,115900,117600,117600,126700,120700,122400,121600,120100,109100,102100,103600,110100,105300,106500,114900,123300,142400,135300,132400,120100,126300,131500,124100,123400,127000,129100,117700,111300,114300,121500,116400,108500,99700,103000,111100,120400,122300,123400,121900,130300,132800,134300,131100,128900,124200,118200,117900,115500,112700,109200,110500,109600,114400,110000,127200,138400,144500,130100,114700,112300,113900,114600,120700,116700,113600,107900,110300,130400,133000,133100,117800,113100,104500,106100,113400,121400,115900,110000,113000,123200,125200,137200,126700,128100,115900,116100,112800,114900,110500,117900,121600,127700,127900,122000,128100,131100,131100,129400,124200,128500,125900,126900,119400,116000,124000
2441,30903,Clackamas,Oregon,2442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228600,236200,229900,240200,242100,250500,244300,254400,253600,255500,243700,255800,265700,288700,301900,301500,283700,270500,272200,275500,267300,269600,272700,281800,278100,268600,273100,275400,297300,325700,339900,337800,319900,323800,324700,323000,321400,328400,329900,332800,329800,333400,334100,341000,351500,335400,336100,330800,354300,365100,380700,398400,397000,379400,369300,367700,398000,388900,398500,387400,403100,399100,415600,422400,425100,415900,400700,407100,401400,415300,415600,421000,421400,416400,408800,401000,407700,409200,420600,426600,431900,416300,406600,408700,414600,420800,433400,439200,431800,425500,429900,449400
2442,31573,Fletcher,North Carolina,2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199400,200800,200800,202400,189900,192400,168200,179500,172400,198800,193200,192900,186600,201100,206900,204600,200800,203000,207100,210700,214500,209900,213600,214000,213700,202400,201500,215500,222700,219700,215700,216200,217700,217300,217800,228500,230400,231500,224200,221000,222100,234200,234300,238400,231600,231700,229300,217800,224600,229000,245600,242800,245400,245700,255500,251100,225200,221800,232600,271700,284200,278300,270400,270200,270300,262000,264500,265800,281700,283900,290400,295700,285500,284900,283700,285800,274900,265000,269300,298200,303900,324100,321500
2443,19827,Palmyra,Virginia,2444,190900,198400,200900,191900,175800,182700,191900,202200,193700,202600,191800,189200,185600,203000,206500,184300,169300,170200,186100,201500,200400,194000,171300,159000,169500,170400,177100,148900,151000,162700,181300,185700,168500,167400,169900,176800,177300,181300,180000,176400,163000,167400,169400,175000,174800,171000,164200,160000,153000,154100,157200,154200,161200,158300,165100,166200,167400,168800,169300,177600,175300,163000,171400,186600,206000,196200,196100,182600,189700,171700,174000,165500,172700,174800,163800,162300,157300,165900,162100,162800,163600,170300,186700,187600,195300,190200,194200,191300,193400,195800,193400,198600,187700,193400,183700,194400,196700,220300,223300,223200,202800,200900,201800,203300,202900,206300,217000,216300,212900,199500,208500,210400,218700,212200,213500,217300,216600,217800,221600,223600,211500,219200,222300
2444,43102,Taft,California,2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95700,98700,111900,116000,112800,106500,103900,107400,110000,103600,95300,93100,99100,95600,111300,107200,111200,94100,109000,111000,106900,108000,116400,117200,134200
2445,11725,Greenville,Michigan,2446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000,79000,81900,81400,67100,66700,69200,82300,84700,89500,92600,88500,84700,86900,85800,97200,99800,101600,95000,90800,94200,90800,92700,98300,106600,100300,98500,100600,103400,101500,95600,100600,101900,108900,112200,111100,111000,105000,108100,105100,107500,117100,112400,114000,108000,109700,108900,115400,114200,118000,116000,120800,122600,124900,136000,138500,151900,146100,145900,122900,122400,128400,137600,137200,140300,140400,148700,151500,160200,167200,159000,160700,152400,152800,136500,133200,139100,145100,148300,147800,152900,159000,158700
2446,397945,Cascade,Michigan,2447,184800,182000,194000,206200,224700,234300,232300,209800,220900,240800,266300,263500,241000,235500,204700,214100,221300,230000,226500,219700,228100,230100,245300,244800,228100,206000,207100,219100,224100,217400,219200,219600,228200,231400,220900,232300,240700,261800,258800,252600,242100,245000,246100,252000,242900,255800,268200,274100,267200,232200,209300,219600,253100,276100,261000,270600,281200,284800,274900,282400,309900,318600,308800,274700,257500,274300,281500,299700,290000,295200,297100,291400,286400,263300,263600,269200,303600,300400,310000,329500,333900,330200,305600,307200,313900,297700,299000,312400,316100,320700,308000,299800,302200,296300,294000,288200,280100,261000,270200,286300,342900,340400,366300,333200,344700,344100,364900,329500,330800,372100,400200,356800,332600,353000,369700,366000,345200,364200,366600,366800,368300,351300,
2447,26885,Rutherford,New Jersey,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348100,368000,328600,351300,337400,369700,357900,362100,369600,378300,337100,331400,333300,385500,387400,360600,322900,321800,339700,374200,369400,386700,400500,390400,378100,337900,353100,357800,398100,419500,435500,416600,401100,395900,401000,420300,422500,426100,413100,419000,434000,421400,420300,413200,440500,430500,433100,409500,442800,439800,469200,450300,444300,450800,449300,459700,440600,445000,413200,430300,439400,476200,475200,459200,460300,450100,510000,537800,550500,476700,436600,423700,427300,439800,463600,516300,514800,492000,480300,478500,495200,483200,468700,496400,509300,530900
2448,48632,Altoona,Iowa,2449,158200,135300,125200,136700,145400,156100,139900,149700,163800,169200,168500,146300,142500,132300,135800,140000,137400,143200,142400,146900,154700,155700,159300,153800,151700,145600,141500,147000,152900,147900,137400,136300,150700,155000,176300,172700,177800,165900,168800,165500,164200,159300,168600,161600,167700,161900,165700,161800,158400,159100,158200,160100,153100,158700,162900,174300,175700,174200,166700,159600,157400,157300,153600,163400,170600,172000,165700,165000,191800,189900,188900,172000,184500,186700,187300,184000,185700,193000,189000,187500,176900,184300,185400,177500,172200,171300,185900,187000,189400,184900,184600,186100,186300,190000,195900,196300,196100,190300,191400,191700,189500,180100,180200,184400,200000,203600,225200,231100,241300,229800,229100,234200,226900,230400,220300,232700,245500,242600,253200,244700,243800,223100,220100
2449,396506,Heber City,Utah,2450,,,,,237200,236700,248200,259300,227700,224900,232700,234200,214800,195900,184100,202800,210100,245800,226700,212100,215200,207900,216300,206800,239600,242200,212100,188000,181900,194200,202400,207500,214200,217700,229500,238600,265800,253400,251000,255000,261300,262600,224800,240100,246900,248700,238000,210000,233700,238400,242300,248400,242900,261300,257200,256000,260900,260400,273400,280100,274000,324500,313100,313400,273400,294600,287200,291000,285200,310900,318000,319000,309000,302700,312100,326500,323400,334500,334900,336300,326900,313300,309400,316300,328400,358800,365400,373600,361100,345900,356200,338000,362400,356500,385700,385300,396300,388900,394800,383300,389100,394600,409700,417600,417600,433200,414700,417300,412700,432400,408800,420000,417200,425300,401500,417500,431700,445800,456100,457300,452200,467600,
2450,272485,Muhlenberg Township,Pennsylvania,2451,147100,148700,162600,163700,161900,145700,135000,145400,140200,141600,141200,131400,131500,118200,138700,148300,147600,142700,131500,135200,130800,133600,123800,125000,132000,138000,142200,139200,144600,139400,137300,130400,136400,136700,141600,138700,127200,116100,105000,114600,123200,139500,138600,141600,130700,131600,128600,128100,131400,133300,147700,144300,145100,130300,129100,131000,135400,136700,130300,132500,130900,134600,140200,149500,145500,141500,135600,136200,136700,140100,143400,136400,128900,128300,127600,129500,123700,127800,129000,135800,136800,138400,142100,143200,145000,140100,139500,136400,139600,140600,148900,148700,151400,148400,150900,152900,155000,157300,157700,152300,153100,150900,153100,149700,144800,143900,159500,166700,174600,165300,166300,169600,164100,163700,154400,150600,150600,151200,165200,166400,169600,175300,180200
2451,31589,Forest Hill,Maryland,2452,291100,273300,320800,342400,343800,309600,318200,321100,306900,285200,278100,257100,274800,257200,301500,299300,308600,285200,283000,303400,283700,274800,251300,273700,286200,285000,268000,269500,301600,311200,292300,267500,273800,277200,263300,296000,302700,321500,271100,257500,259100,263400,294600,280500,292000,279900,284900,275400,263100,279200,282200,285700,273400,280800,252700,256400,256800,294600,305300,305100,291900,268700,263300,265500,277100,290300,290000,305000,260500,246500,225600,267900,284000,290900,284100,273000,274200,285100,294100,288300,264900,280400,291900,305900,286700,286300,306300,341900,366500,337100,310400,293100,304900,306800,295500,304400,325100,344700,344300,352100,324000,315300,297400,321400,336400,322400,333200,309800,320200,289300,299100,308100,331900,348800,321800,310300,276700,279400,271800,310800,312400,307600,302900
2452,6954,Sauk Rapids,Minnesota,2453,167800,163800,160000,133000,138100,136600,152200,132900,127100,117400,126600,134500,121000,127600,112600,117100,113800,120900,125400,131800,126700,129200,121300,139500,121200,130700,124300,139700,141400,146900,152100,149700,138600,139500,135200,150600,155700,162900,151100,144800,143100,146300,140300,140500,137000,137600,138200,142200,145000,145900,147000,149200,143000,141000,147100,150500,157600,152900,153100,149900,159000,168900,171900,163200,154700,153200,154900,165300,163700,166300,149100,145800,136600,167400,159000,167100,153000,164000,169200,164100,173800,169500,175400,179200,180100,170800,163500,172400,182100,192100,185600,178300,163800,171400,184800,193800,178600,171600,177800,188100,189000,182000,183800,185500,187400,189300,186300,183500,189900,187700,212900,210900,220300,197800,192900,192200,196000,202700,199100,201400,191300,194800,
2453,23560,Avon,Connecticut,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408700,412800,350200,335300,334000,349700,363800,367200,379200,365300,328800,321200,315800,356200,357400,355800,333500,330700,365000,390400,390000,327900,309600,277400,305100,318800,350400,368200,365700,361300,337600,340000,327000,288300,281800,291800,340900,317600,303900,314700,344500,320100,363600,332800,345700,351300,372300,381600,364600,385100,403800,350200,347300,342600,355500,343500,348400,361800,398500,375600,345000,320500,338000,380700,372600,346700,313800,309600,325900,326000,296700,310700
2454,16721,Allegan,Michigan,2455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66400,62300,63000,66900,77600,69600,70300,71200,67200,63200,67200,77800,76900,80800,86600,96900,88500,83100,80000,81300,83700,82600,80000,101100,104000,107400,88100,86000,82400,76300,82400,84800,86900,82900,89700,91100,98000,95100,94700,89000,90200,101800,105300,120200,108400,92600,76200,83900,96900,100400,100500,105600,108500,109700,106500,119700,123600,133400,124300,125600,126100,112500,106600,104500,128500,121900,122800,124500,141200,152900,144000,144200,132100,120000,114300,117000,129900,131500,129700,122500,137000,140700,158200,156000,160900,143500,130800,122200,134800,138600,139100,149900,161000,175600
2455,43010,Sandy,Oregon,2456,205400,196300,193700,206600,208600,212500,203100,205900,212400,207400,189600,178700,169900,178600,175000,171500,167800,170800,198700,196600,205200,182100,181600,172300,180600,182700,178700,171500,175500,196700,197600,193100,168400,174100,187400,189500,189400,198900,211900,214300,197700,195900,203300,205900,209600,208800,213000,216900,222000,226100,223000,224700,224000,230800,226200,229300,224800,230800,235300,240000,225300,218800,223000,238900,249900,249400,252600,245700,246400,244700,246000,247400,249000,254600,257000,260700,262800,265700,268800,273700,277500,277900,277300,281500,288400,296300,301100,307200,304000,299800,301100,303600,311000,311200,327200,319300,327100,319000,326200,319600,323900,339500,341300,346000,346100,356700,352800,350900,341300,340100,340900,376600,390600,389700,363300,357600,349100,354700,350000,345100,333200,338700,
2456,31494,Exton,Pennsylvania,2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290500,293600,290900,316000,323800,339400,358500,374300,383100,350500,343400,347100,369100,381000,344200,326600,308300,336700,338000,351400,337600,362000,379300,380500,353700,321700,327200,331200,325800,320100,312500,318400,339700,356100,359100,337100,328700,337400,342800,345200,358200,412700,402000,402200,330900,337600,303400,305600,298000,325400,338800,351300,358200,406500,410200,387900,335100,335300,347300,352700,363900,337200,348100,327700,351700,337100,349900,343100,374900,315500,322700,294500,350200,340700,356500,359200,373600,402900,415100,449600,450200,432800,382800
2457,3862,Bryant,Arkansas,2458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127200,131200,134500,150500,142900,147900,148300,150700,151600,151900,154800,156400,151500,149100,143600,145200,156900,159200,149200,133800,135600,141300,141900,133700,135600,142200,137100,135000,135000,142600,145200,145700,148500,150600,155500,157900,157300,150900,148000,148200,161800,157900,158900,150700,157000,167500,161400,158700,146200,147900,148900,142700,141000,145900,155600,166900,164100,164200,160700,159100,162000,155800,158800,156300,154800,161500,158000,161300,149700,149700,148300,154600,157200,161500,164500,168100,169000,163300,166900,163800,164700,167800,179200,177800,165800,153900,154500,156100,162200,167800,177300,171200,168600,163900
2458,15484,Kapaa,Hawaii,2459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401900,379600,377600,388300,467200,463800,470500,399900,393800,383100,413800,456600,452400,429700,410100,373800,376300,357500,401300,391800,416400,425200,507200,482500,482600,484000,513800,512200,515500,525600,528000,461600,452600,448600,443300,442200,448500,495200,514300,499700,481600,471800,500400,478100,501500,492600,508500,504800,497400,517100,476000,492700,463100,514700,491500,530100,469900,470300,444300,483200,530900,510100,533300,534600,557500,556300,540800,587000,609700,625800,576400,500400,505000,572900,641500,632400,575100,539700,532200,544000,573100,621100,676300,670300
2459,25779,Mason,Michigan,2460,,,,,,,,,,,,,,,,,,,,,,,,,,,116000,107500,111000,105200,120700,122800,136300,130800,117500,114900,106400,132400,115000,126800,110800,129800,126800,134000,126500,135000,135700,134200,137300,136800,140000,133100,131100,130000,125100,120800,118700,126300,117300,130500,133100,146800,138000,139000,140900,146000,144900,143400,141100,137300,147500,151200,151300,134000,136300,132400,141700,137700,151300,161000,168600,167400,159500,150700,140500,145500,153500,163900,159900,154200,150400,149100,151100,152600,146100,158400,166100,185100,178100,170100,167400,162600,171900,166800,169500,158300,154400,141800,144300,176200,181900,178300,150600,152300,164000,174400,183700,182300,174000,166000,165900,171000,166300
2460,45508,Grand Rapids,Minnesota,2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143900,140900,149800,150000,156700,156200,167500,156400,156500,154800,162700,159300,158600,150300,157500,152300,160100,150600,143200,145300,147200,154000,146600,152900,150200,194900,172300,180000,141000,158700,163000,150400,152500,143300,155600,157100,155100,156200,149200,150700,139300,139700,146200,153200,159900,157300,175300,179900,182000,165800,166300,153700,138300,131900
2461,24182,Concord,Ohio,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234600,250800,225900,211200,211700,218200,208100,193300,190900,195300,201900,205400,207500,210200,201500,199400,203200,211900,207000,213400,212900,205700,211300,205600,224200,210100,224300,202600,225700,229200,242300,221000,203700,188900,191700,200200,216200,201700,203000,217900,231600,222100,204600,214200,234800,236900,233100,251500,242100,257900,287000
2462,18596,Holden,Massachusetts,2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222200,226600,234700,233700,240700,239600,248700,249400,250000,237700,247600,243600,246900,234800,239200,238300,254200,235300,243900,230900,250300,238700,243100,236300,240200,249400,258400,264500,253500,250800,249000,264000,254700,264000,246800,263700,251500,262100,257700,281100,279400,270000,258500,257200,273600,284000,284700,286300,284800,283900,277400,265400,264600,275200,271800,273800,264100,266400,288200,297900,316100,307000,300600,297800,295000,300600,296700,303700,306600,320400,311200,307300,309300,313600,325500,316200,329600,352500,366300,383300,347100,339000,
2463,42355,Grafton,Massachusetts,2464,,,,,,,,,,,,,,,,,258100,255900,252400,247900,241800,245500,262700,267800,272800,262400,252300,254000,268300,273200,291100,275400,257700,265100,273800,284700,255000,251300,257500,291500,303900,307100,273400,313400,311600,323700,289700,307000,311400,295400,305800,303400,304300,291200,289100,300000,272300,267500,262300,267700,276200,264500,285600,275000,281600,274600,293800,302500,313500,322300,320100,318700,305300,310100,305800,317700,313500,311600,297000,299600,306500,307800,307500,295200,272000,297400,303100,306700,301800,317400,350500,340800,332300,335000,334200,337000,333500,363500,354500,351100,320300,323700,332500,332900,354000,332900,341600,359900,380900,394000,362000,351000,353100,347900,341900,333600,357300,373200,364500,349600,363000,385800,
